nome,sexo,total,ano
Rochele,F,9,1989
Rockell,F,9,1989
Roger,F,9,1989
Rolonda,F,9,1989
Roniesha,F,9,1989
Ronnetta,F,9,1989
Rosey,F,9,1989
Rula,F,9,1989
Rupal,F,9,1989
Rusty,F,9,1989
Ruthy,F,9,1989
Ryanna,F,9,1989
Sabel,F,9,1989
Sachi,F,9,1989
Safa,F,9,1989
Sai,F,9,1989
Sakeena,F,9,1989
Sakia,F,9,1989
Saleta,F,9,1989
Salvador,F,9,1989
Salwa,F,9,1989
Sameera,F,9,1989
Sametra,F,9,1989
Samiya,F,9,1989
Samon,F,9,1989
Santiago,F,9,1989
Sarahbeth,F,9,1989
Saysha,F,9,1989
Seleste,F,9,1989
Selia,F,9,1989
Senora,F,9,1989
Serafina,F,9,1989
Sesily,F,9,1989
Seslie,F,9,1989
Shacora,F,9,1989
Shadai,F,9,1989
Shadawn,F,9,1989
Shakeia,F,9,1989
Shakeisha,F,9,1989
Shakeyia,F,9,1989
Shalandria,F,9,1989
Shalayne,F,9,1989
Shalecia,F,9,1989
Shalie,F,9,1989
Shamari,F,9,1989
Shan,F,9,1989
Shandee,F,9,1989
Shandie,F,9,1989
Shanetria,F,9,1989
Shanie,F,9,1989
Shannelle,F,9,1989
Shantese,F,9,1989
Shantika,F,9,1989
Shaquasha,F,9,1989
Shaquayla,F,9,1989
Shaqueta,F,9,1989
Shaquia,F,9,1989
Shareece,F,9,1989
Sharetha,F,9,1989
Sharis,F,9,1989
Sharlisa,F,9,1989
Sharmain,F,9,1989
Sharnise,F,9,1989
Sharone,F,9,1989
Sharri,F,9,1989
Shatiqua,F,9,1989
Shatora,F,9,1989
Shaunee,F,9,1989
Shavell,F,9,1989
Shavontae,F,9,1989
Shawnetta,F,9,1989
Shawntavia,F,9,1989
Shawntina,F,9,1989
Sheeva,F,9,1989
Shekita,F,9,1989
Shelisha,F,9,1989
Shenekia,F,9,1989
Sherae,F,9,1989
Sherah,F,9,1989
Shereese,F,9,1989
Sherisse,F,9,1989
Sherra,F,9,1989
Sherrika,F,9,1989
Sherrill,F,9,1989
Shey,F,9,1989
Shianna,F,9,1989
Shikira,F,9,1989
Shirah,F,9,1989
Shirlene,F,9,1989
Shonika,F,9,1989
Shuntae,F,9,1989
Sibel,F,9,1989
Sicily,F,9,1989
Simran,F,9,1989
Somaly,F,9,1989
Sonika,F,9,1989
Sorah,F,9,1989
Soua,F,9,1989
Stefanny,F,9,1989
Stepheni,F,9,1989
Stephinie,F,9,1989
Storey,F,9,1989
Suzzette,F,9,1989
Sylvanna,F,9,1989
Syrena,F,9,1989
Syretta,F,9,1989
Taeler,F,9,1989
Taila,F,9,1989
Takeia,F,9,1989
Tama,F,9,1989
Tamie,F,9,1989
Tamiya,F,9,1989
Tanishia,F,9,1989
Taquilla,F,9,1989
Taressa,F,9,1989
Tarisha,F,9,1989
Tashawnda,F,9,1989
Tashee,F,9,1989
Tashonna,F,9,1989
Taylour,F,9,1989
Tehani,F,9,1989
Telena,F,9,1989
Temperance,F,9,1989
Tenee,F,9,1989
Theressa,F,9,1989
Tiahna,F,9,1989
Tiamarie,F,9,1989
Tiasia,F,9,1989
Ticara,F,9,1989
Tien,F,9,1989
Tillie,F,9,1989
Tineka,F,9,1989
Tinia,F,9,1989
Tishana,F,9,1989
Toneisha,F,9,1989
Torria,F,9,1989
Toyia,F,9,1989
Tracia,F,9,1989
Travia,F,9,1989
Trenisha,F,9,1989
Trudi,F,9,1989
Ty,F,9,1989
Tyeasha,F,9,1989
Tykia,F,9,1989
Tykisha,F,9,1989
Tylesha,F,9,1989
Tylor,F,9,1989
Tyrell,F,9,1989
Tyrina,F,9,1989
Tywanna,F,9,1989
Tzivia,F,9,1989
Valentine,F,9,1989
Vallerie,F,9,1989
Vanda,F,9,1989
Varonica,F,9,1989
Vianka,F,9,1989
Vincenza,F,9,1989
Witney,F,9,1989
Xochil,F,9,1989
Yalanda,F,9,1989
Yana,F,9,1989
Yancy,F,9,1989
Yanique,F,9,1989
Yareli,F,9,1989
Yasha,F,9,1989
Yashika,F,9,1989
Yelena,F,9,1989
Yides,F,9,1989
Yohana,F,9,1989
Yohanna,F,9,1989
Yomara,F,9,1989
Yomayra,F,9,1989
Yoselyn,F,9,1989
Ysabel,F,9,1989
Yukiko,F,9,1989
Yuriana,F,9,1989
Zahara,F,9,1989
Zanita,F,9,1989
Zehra,F,9,1989
Zenab,F,9,1989
Zita,F,9,1989
Zohra,F,9,1989
Aariel,F,8,1989
Abeer,F,8,1989
Abel,F,8,1989
Abrar,F,8,1989
Abrianna,F,8,1989
Adaeze,F,8,1989
Adreanne,F,8,1989
Adriena,F,8,1989
Afia,F,8,1989
Aggie,F,8,1989
Ahlia,F,8,1989
Aiko,F,8,1989
Aila,F,8,1989
Airiel,F,8,1989
Aki,F,8,1989
Albertina,F,8,1989
Aleana,F,8,1989
Aleashia,F,8,1989
Aleeza,F,8,1989
Alegandra,F,8,1989
Alegra,F,8,1989
Alejandria,F,8,1989
Alexas,F,8,1989
Alexaundria,F,8,1989
Alexnadra,F,8,1989
Alexsa,F,8,1989
Alfred,F,8,1989
Alisandra,F,8,1989
Aliscia,F,8,1989
Alisyn,F,8,1989
Allecia,F,8,1989
Allessandra,F,8,1989
Alysen,F,8,1989
Amandalee,F,8,1989
Amantha,F,8,1989
Amellia,F,8,1989
Amma,F,8,1989
Ammy,F,8,1989
Anagabriela,F,8,1989
Anah,F,8,1989
Andreona,F,8,1989
Angeleena,F,8,1989
Angeli,F,8,1989
Angelice,F,8,1989
Anjelina,F,8,1989
Annelies,F,8,1989
Annita,F,8,1989
Anntonette,F,8,1989
Antasia,F,8,1989
Anthonia,F,8,1989
Antoinet,F,8,1989
Antonique,F,8,1989
Aphrodite,F,8,1989
Aprile,F,8,1989
Aqua,F,8,1989
Aqueelah,F,8,1989
Arasely,F,8,1989
Ardella,F,8,1989
Aren,F,8,1989
Arisha,F,8,1989
Arrianna,F,8,1989
Arron,F,8,1989
Arthur,F,8,1989
Asami,F,8,1989
Ashlay,F,8,1989
Ashonte,F,8,1989
Ashtan,F,8,1989
Atenas,F,8,1989
Atheena,F,8,1989
Atia,F,8,1989
Atina,F,8,1989
Aubrea,F,8,1989
Audre,F,8,1989
Audriauna,F,8,1989
Audriona,F,8,1989
Averie,F,8,1989
Avion,F,8,1989
Ayde,F,8,1989
Ayssa,F,8,1989
Ayumi,F,8,1989
Ayushi,F,8,1989
Beau,F,8,1989
Belicia,F,8,1989
Bennett,F,8,1989
Benny,F,8,1989
Bentley,F,8,1989
Bethlehem,F,8,1989
Bethney,F,8,1989
Beverlyann,F,8,1989
Bich,F,8,1989
Bionka,F,8,1989
Brandyn,F,8,1989
Brazil,F,8,1989
Breck,F,8,1989
Breeze,F,8,1989
Brendalyn,F,8,1989
Brenee,F,8,1989
Bretta,F,8,1989
Bridgid,F,8,1989
Brigida,F,8,1989
Brinna,F,8,1989
Britinee,F,8,1989
Brittant,F,8,1989
Brittanyann,F,8,1989
Bryann,F,8,1989
Bryonna,F,8,1989
Brystal,F,8,1989
Callyn,F,8,1989
Calvina,F,8,1989
Camden,F,8,1989
Camerin,F,8,1989
Camrie,F,8,1989
Candiace,F,8,1989
Candus,F,8,1989
Carine,F,8,1989
Carinna,F,8,1989
Carlicia,F,8,1989
Carmeshia,F,8,1989
Carolena,F,8,1989
Carrianne,F,8,1989
Carroll,F,8,1989
Cartney,F,8,1989
Caryl,F,8,1989
Cassondr,F,8,1989
Cathlyn,F,8,1989
Cayenne,F,8,1989
Cayley,F,8,1989
Caysie,F,8,1989
Cearra,F,8,1989
Ceili,F,8,1989
Celica,F,8,1989
Cerena,F,8,1989
Cerita,F,8,1989
Chala,F,8,1989
Chalia,F,8,1989
Chameka,F,8,1989
Chantil,F,8,1989
Chantille,F,8,1989
Chany,F,8,1989
Chardee,F,8,1989
Charlisha,F,8,1989
Charlissa,F,8,1989
Charmin,F,8,1989
Chatoya,F,8,1989
Chavez,F,8,1989
Cheresa,F,8,1989
Cherly,F,8,1989
Cherylann,F,8,1989
Cheryll,F,8,1989
Cherylynn,F,8,1989
Cheyene,F,8,1989
Chez,F,8,1989
Chrishelle,F,8,1989
Chrisma,F,8,1989
Christinamarie,F,8,1989
Cimone,F,8,1989
Clementine,F,8,1989
Cloe,F,8,1989
Coby,F,8,1989
Codee,F,8,1989
Colbi,F,8,1989
Constanc,F,8,1989
Consuella,F,8,1989
Corene,F,8,1989
Coriann,F,8,1989
Corliss,F,8,1989
Corneisha,F,8,1989
Corrisa,F,8,1989
Cydnie,F,8,1989
Cylee,F,8,1989
Dajuana,F,8,1989
Damariz,F,8,1989
Damien,F,8,1989
Daneka,F,8,1989
Danise,F,8,1989
Danniell,F,8,1989
Daphane,F,8,1989
Daphanie,F,8,1989
Daquana,F,8,1989
Dariel,F,8,1989
Darlin,F,8,1989
Darlisha,F,8,1989
Darnetta,F,8,1989
Darnita,F,8,1989
Darshay,F,8,1989
Dashanna,F,8,1989
Davin,F,8,1989
Davis,F,8,1989
Dayne,F,8,1989
Debroah,F,8,1989
Deeana,F,8,1989
Deitra,F,8,1989
Dejoire,F,8,1989
Delani,F,8,1989
Delene,F,8,1989
Deliah,F,8,1989
Delynn,F,8,1989
Dennisse,F,8,1989
Dequisha,F,8,1989
Dera,F,8,1989
Desarea,F,8,1989
Deserea,F,8,1989
Deshay,F,8,1989
Deshonna,F,8,1989
Deva,F,8,1989
Devanee,F,8,1989
Devika,F,8,1989
Devoney,F,8,1989
Devra,F,8,1989
Diem,F,8,1989
Diesha,F,8,1989
Dominick,F,8,1989
Donique,F,8,1989
Donja,F,8,1989
Donte,F,8,1989
Dontia,F,8,1989
Donyell,F,8,1989
Dorie,F,8,1989
Dwana,F,8,1989
Dyesha,F,8,1989
Egan,F,8,1989
Ekaterini,F,8,1989
Ekta,F,8,1989
Elanna,F,8,1989
Eleisha,F,8,1989
Elexa,F,8,1989
Elisea,F,8,1989
Elizbeth,F,8,1989
Elizibeth,F,8,1989
Ellana,F,8,1989
Elona,F,8,1989
Elonda,F,8,1989
Emelda,F,8,1989
Emelina,F,8,1989
Emilly,F,8,1989
Emmaleigh,F,8,1989
Ercia,F,8,1989
Ernisha,F,8,1989
Erynne,F,8,1989
Eugenie,F,8,1989
Eugina,F,8,1989
Eveline,F,8,1989
Fanta,F,8,1989
Faren,F,8,1989
Farin,F,8,1989
Farm,F,8,1989
Farzana,F,8,1989
Feather,F,8,1989
Feige,F,8,1989
Feleshia,F,8,1989
Felissa,F,8,1989
Fonda,F,8,1989
Freddie,F,8,1989
Freedom,F,8,1989
Freida,F,8,1989
Gabryelle,F,8,1989
Gari,F,8,1989
Garnet,F,8,1989
Genessa,F,8,1989
Genine,F,8,1989
Gerardo,F,8,1989
Gloribel,F,8,1989
Glynnis,F,8,1989
Gwendalyn,F,8,1989
Haileigh,F,8,1989
Halston,F,8,1989
Hayle,F,8,1989
Hedy,F,8,1989
Heidie,F,8,1989
Helina,F,8,1989
Heydi,F,8,1989
Hilari,F,8,1989
Hoa,F,8,1989
Huong,F,8,1989
Hyun,F,8,1989
Idaliz,F,8,1989
Iisha,F,8,1989
Ileen,F,8,1989
Ioanna,F,8,1989
Isaac,F,8,1989
Izabel,F,8,1989
Jacklin,F,8,1989
Jaclynne,F,8,1989
Jacqua,F,8,1989
Jacquel,F,8,1989
Jacquese,F,8,1989
Jaeda,F,8,1989
Jaelynn,F,8,1989
Jaira,F,8,1989
Jakayla,F,8,1989
Jakira,F,8,1989
Jakki,F,8,1989
Jala,F,8,1989
Jaleasa,F,8,1989
Jaleisha,F,8,1989
Jalene,F,8,1989
Jalesha,F,8,1989
Jalina,F,8,1989
Jameica,F,8,1989
Jamicia,F,8,1989
Jamiyla,F,8,1989
Jamyra,F,8,1989
Janeane,F,8,1989
Janei,F,8,1989
Janeisha,F,8,1989
Janene,F,8,1989
Janicia,F,8,1989
Janiel,F,8,1989
Janki,F,8,1989
Jansen,F,8,1989
Jaquelyne,F,8,1989
Jaquise,F,8,1989
Jarae,F,8,1989
Jarah,F,8,1989
Jarica,F,8,1989
Jarika,F,8,1989
Jarissa,F,8,1989
Jasdeep,F,8,1989
Jasmain,F,8,1989
Jasmene,F,8,1989
Jasmie,F,8,1989
Jasmone,F,8,1989
Jasmynn,F,8,1989
Jaspreet,F,8,1989
Jaszmine,F,8,1989
Jatasha,F,8,1989
Jatavia,F,8,1989
Jaton,F,8,1989
Javeria,F,8,1989
Jaydee,F,8,1989
Jayden,F,8,1989
Jaylee,F,8,1989
Jazsmine,F,8,1989
Jazzmon,F,8,1989
Jeanee,F,8,1989
Jeneen,F,8,1989
Jenese,F,8,1989
Jenesis,F,8,1989
Jenipher,F,8,1989
Jenisse,F,8,1989
Jerae,F,8,1989
Jeree,F,8,1989
Jerilynn,F,8,1989
Jerissa,F,8,1989
Jerrilyn,F,8,1989
Jessamy,F,8,1989
Jessicalynn,F,8,1989
Jessice,F,8,1989
Jheri,F,8,1989
Jillion,F,8,1989
Joane,F,8,1989
Joani,F,8,1989
Joannamarie,F,8,1989
Jocelynne,F,8,1989
Johnie,F,8,1989
Joleesa,F,8,1989
Jolena,F,8,1989
Jolin,F,8,1989
Jonalyn,F,8,1989
Joneisha,F,8,1989
Joneshia,F,8,1989
Jordynn,F,8,1989
Joselynn,F,8,1989
Journey,F,8,1989
Joycelynn,F,8,1989
Joyclyn,F,8,1989
Jubilee,F,8,1989
Julena,F,8,1989
Jules,F,8,1989
Julietta,F,8,1989
Justien,F,8,1989
Kadesha,F,8,1989
Kaeleen,F,8,1989
Kaelie,F,8,1989
Kahley,F,8,1989
Kailan,F,8,1989
Kailea,F,8,1989
Kailen,F,8,1989
Kairee,F,8,1989
Kaleisha,F,8,1989
Kalla,F,8,1989
Kallee,F,8,1989
Kalynne,F,8,1989
Kameesha,F,8,1989
Kamika,F,8,1989
Kamilia,F,8,1989
Kanani,F,8,1989
Kareemah,F,8,1989
Karely,F,8,1989
Karess,F,8,1989
Karime,F,8,1989
Karinda,F,8,1989
Karinne,F,8,1989
Karmyn,F,8,1989
Karrin,F,8,1989
Kashae,F,8,1989
Kashina,F,8,1989
Kassidie,F,8,1989
Kateria,F,8,1989
Katoria,F,8,1989
Katrinia,F,8,1989
Kayeloni,F,8,1989
Kazoua,F,8,1989
Keah,F,8,1989
Keierra,F,8,1989
Kelita,F,8,1989
Kellyjo,F,8,1989
Kendle,F,8,1989
Kennethia,F,8,1989
Kenora,F,8,1989
Kensley,F,8,1989
Keshanna,F,8,1989
Keyarra,F,8,1989
Keyon,F,8,1989
Khanh,F,8,1989
Khiara,F,8,1989
Khira,F,8,1989
Kiauna,F,8,1989
Kieran,F,8,1989
Kimberlynn,F,8,1989
Kimisha,F,8,1989
Kindsey,F,8,1989
Kinley,F,8,1989
Kiondra,F,8,1989
Kirstine,F,8,1989
Kiyanna,F,8,1989
Kizzy,F,8,1989
Kjersti,F,8,1989
Klaire,F,8,1989
Konstance,F,8,1989
Konstantina,F,8,1989
Koreen,F,8,1989
Korinna,F,8,1989
Krisa,F,8,1989
Krissie,F,8,1989
Kristell,F,8,1989
Kristinia,F,8,1989
Kristyl,F,8,1989
Kruti,F,8,1989
Krystyl,F,8,1989
Kyiesha,F,8,1989
Kymberley,F,8,1989
Laasia,F,8,1989
Lachell,F,8,1989
Lacree,F,8,1989
Lady,F,8,1989
Lai,F,8,1989
Lajuana,F,8,1989
Lakashia,F,8,1989
Lakeithia,F,8,1989
Laketta,F,8,1989
Lakeva,F,8,1989
Lakira,F,8,1989
Lakishia,F,8,1989
Lakreshia,F,8,1989
Lakrystal,F,8,1989
Lanaya,F,8,1989
Landi,F,8,1989
Laparis,F,8,1989
Laquanna,F,8,1989
Laqueena,F,8,1989
Laquette,F,8,1989
Laquisa,F,8,1989
Larua,F,8,1989
Lashawnna,F,8,1989
Lashona,F,8,1989
Latianna,F,8,1989
Lauraashley,F,8,1989
Laurisa,F,8,1989
Lavetta,F,8,1989
Lavisha,F,8,1989
Lavonya,F,8,1989
Layce,F,8,1989
Laytoya,F,8,1989
Lazara,F,8,1989
Leasha,F,8,1989
Lechelle,F,8,1989
Lecia,F,8,1989
Leidy,F,8,1989
Leilah,F,8,1989
Leina,F,8,1989
Lenea,F,8,1989
Lenee,F,8,1989
Lenette,F,8,1989
Lenzie,F,8,1989
Leonia,F,8,1989
Lerae,F,8,1989
Letricia,F,8,1989
Lexa,F,8,1989
Lierin,F,8,1989
Liisa,F,8,1989
Lilla,F,8,1989
Lilybeth,F,8,1989
Lindzey,F,8,1989
Linzie,F,8,1989
Lisaann,F,8,1989
Lisete,F,8,1989
Livier,F,8,1989
Lizzet,F,8,1989
Londyn,F,8,1989
Lorenzo,F,8,1989
Lorianna,F,8,1989
Louella,F,8,1989
Lucienne,F,8,1989
Lucina,F,8,1989
Lusero,F,8,1989
Lyana,F,8,1989
Lydiann,F,8,1989
Lyndie,F,8,1989
Lynisha,F,8,1989
Macayla,F,8,1989
Mackenna,F,8,1989
Magdaline,F,8,1989
Maggy,F,8,1989
Magin,F,8,1989
Maguadalupe,F,8,1989
Mahealani,F,8,1989
Maheen,F,8,1989
Maigen,F,8,1989
Maika,F,8,1989
Maki,F,8,1989
Malary,F,8,1989
Mali,F,8,1989
Malini,F,8,1989
Mandalyn,F,8,1989
Manon,F,8,1989
Manpreet,F,8,1989
Maral,F,8,1989
Marcelia,F,8,1989
Marcell,F,8,1989
Marcha,F,8,1989
Marco,F,8,1989
Marella,F,8,1989
Maretta,F,8,1989
Margan,F,8,1989
Margaretann,F,8,1989
Mariangela,F,8,1989
Mariellen,F,8,1989
Marija,F,8,1989
Marilin,F,8,1989
Markeia,F,8,1989
Markela,F,8,1989
Marleah,F,8,1989
Marleigh,F,8,1989
Marlynn,F,8,1989
Marnika,F,8,1989
Marqita,F,8,1989
Martie,F,8,1989
Martisa,F,8,1989
Martrice,F,8,1989
Marty,F,8,1989
Marycarmen,F,8,1989
Maryfrances,F,8,1989
Matea,F,8,1989
Matty,F,8,1989
Maxi,F,8,1989
Mckensie,F,8,1989
Mea,F,8,1989
Mechele,F,8,1989
Meesha,F,8,1989
Meika,F,8,1989
Meka,F,8,1989
Melesa,F,8,1989
Melicia,F,8,1989
Melis,F,8,1989
Melodee,F,8,1989
Melvin,F,8,1989
Memorie,F,8,1989
Mendi,F,8,1989
Merci,F,8,1989
Meredeth,F,8,1989
Merinda,F,8,1989
Merlin,F,8,1989
Meshell,F,8,1989
Michaelia,F,8,1989
Michaeline,F,8,1989
Mieshia,F,8,1989
Mikael,F,8,1989
Mikella,F,8,1989
Milinda,F,8,1989
Minami,F,8,1989
Mirel,F,8,1989
Miria,F,8,1989
Mishawn,F,8,1989
Mishayla,F,8,1989
Moncia,F,8,1989
Moneshia,F,8,1989
Montanna,F,8,1989
Montia,F,8,1989
Montserrat,F,8,1989
Myca,F,8,1989
Mychael,F,8,1989
Mykell,F,8,1989
Nadege,F,8,1989
Nadiya,F,8,1989
Nai,F,8,1989
Najia,F,8,1989
Najwa,F,8,1989
Nakeema,F,8,1989
Nakiesha,F,8,1989
Naly,F,8,1989
Nansi,F,8,1989
Nargis,F,8,1989
Nashea,F,8,1989
Nashira,F,8,1989
Natacia,F,8,1989
Nataja,F,8,1989
Nataley,F,8,1989
Natanya,F,8,1989
Natilie,F,8,1989
Natoria,F,8,1989
Nazareth,F,8,1989
Nea,F,8,1989
Neema,F,8,1989
Neli,F,8,1989
Nelia,F,8,1989
Nelson,F,8,1989
Neosha,F,8,1989
Nicloe,F,8,1989
Nico,F,8,1989
Nicolas,F,8,1989
Niema,F,8,1989
Nikkol,F,8,1989
Nivea,F,8,1989
Noora,F,8,1989
Noriko,F,8,1989
Nozomi,F,8,1989
Nuri,F,8,1989
Nyah,F,8,1989
Nyeshia,F,8,1989
Nyoka,F,8,1989
Odalys,F,8,1989
Olivea,F,8,1989
Onyx,F,8,1989
Orianna,F,8,1989
Oriel,F,8,1989
Orlando,F,8,1989
Oyuki,F,8,1989
Pablo,F,8,1989
Pahoua,F,8,1989
Palak,F,8,1989
Palmira,F,8,1989
Pandora,F,8,1989
Paradise,F,8,1989
Parrish,F,8,1989
Patreece,F,8,1989
Percilla,F,8,1989
Perrin,F,8,1989
Persia,F,8,1989
Philana,F,8,1989
Phung,F,8,1989
Preeti,F,8,1989
Preeya,F,8,1989
Prestina,F,8,1989
Princessa,F,8,1989
Prudence,F,8,1989
Quana,F,8,1989
Quandra,F,8,1989
Quaneesha,F,8,1989
Queena,F,8,1989
Queenie,F,8,1989
Quenesha,F,8,1989
Quinta,F,8,1989
Raeshawn,F,8,1989
Raeven,F,8,1989
Raguel,F,8,1989
Rainee,F,8,1989
Rakesha,F,8,1989
Rakeshia,F,8,1989
Ramon,F,8,1989
Ranya,F,8,1989
Raphaela,F,8,1989
Raschel,F,8,1989
Rashauna,F,8,1989
Rashawnda,F,8,1989
Rasheka,F,8,1989
Rayla,F,8,1989
Raynette,F,8,1989
Reann,F,8,1989
Reesa,F,8,1989
Renda,F,8,1989
Reneka,F,8,1989
Renia,F,8,1989
Renna,F,8,1989
Rennie,F,8,1989
Rheanne,F,8,1989
Rhiannan,F,8,1989
Rika,F,8,1989
Rikita,F,8,1989
Rittany,F,8,1989
Robbyn,F,8,1989
Rochella,F,8,1989
Roisin,F,8,1989
Romeshia,F,8,1989
Ronecia,F,8,1989
Ronette,F,8,1989
Ronnette,F,8,1989
Ronnice,F,8,1989
Rozina,F,8,1989
Sachet,F,8,1989
Sachiko,F,8,1989
Sacoya,F,8,1989
Sadae,F,8,1989
Salinda,F,8,1989
Samanda,F,8,1989
Samika,F,8,1989
Samra,F,8,1989
Sanaa,F,8,1989
Sandeep,F,8,1989
Sandrine,F,8,1989
Sania,F,8,1989
Sanita,F,8,1989
Sapphira,F,8,1989
Sarahmarie,F,8,1989
Sarajean,F,8,1989
Saramarie,F,8,1989
Satomi,F,8,1989
Saul,F,8,1989
Seda,F,8,1989
Sejal,F,8,1989
Selah,F,8,1989
Selita,F,8,1989
Semaj,F,8,1989
Senetra,F,8,1989
Seng,F,8,1989
Senia,F,8,1989
Senovia,F,8,1989
Sequila,F,8,1989
Sequioa,F,8,1989
Sesley,F,8,1989
Shabree,F,8,1989
Shabria,F,8,1989
Shacola,F,8,1989
Shadee,F,8,1989
Shaelee,F,8,1989
Shahida,F,8,1989
Shahidah,F,8,1989
Shakeda,F,8,1989
Shakenya,F,8,1989
Shakeyla,F,8,1989
Shalaya,F,8,1989
Shalicia,F,8,1989
Shamecka,F,8,1989
Shamel,F,8,1989
Shameria,F,8,1989
Shamiya,F,8,1989
Shamonique,F,8,1989
Shanah,F,8,1989
Shaneil,F,8,1989
Shaneise,F,8,1989
Shanira,F,8,1989
Shannyn,F,8,1989
Shanquetta,F,8,1989
Shantil,F,8,1989
Shaqua,F,8,1989
Shaquanta,F,8,1989
Shaquira,F,8,1989
Sharale,F,8,1989
Shareda,F,8,1989
Sharene,F,8,1989
Sharilyn,F,8,1989
Sharmane,F,8,1989
Sharmika,F,8,1989
Sharne,F,8,1989
Sharnika,F,8,1989
Sharnita,F,8,1989
Shary,F,8,1989
Shatiera,F,8,1989
Shavaughn,F,8,1989
Shawnisha,F,8,1989
Shawnita,F,8,1989
Shayana,F,8,1989
Shayda,F,8,1989
Shaylea,F,8,1989
Sheida,F,8,1989
Shelagh,F,8,1989
Shemeika,F,8,1989
Shenique,F,8,1989
Sherine,F,8,1989
Sherisa,F,8,1989
Sherrel,F,8,1989
Sherrica,F,8,1989
Shiniqua,F,8,1989
Shley,F,8,1989
Shonice,F,8,1989
Shontelle,F,8,1989
Shreya,F,8,1989
Shterna,F,8,1989
Shuntia,F,8,1989
Shynice,F,8,1989
Shyniece,F,8,1989
Sidni,F,8,1989
Sintia,F,8,1989
Sissy,F,8,1989
Sivan,F,8,1989
Sonjia,F,8,1989
Sophy,F,8,1989
Sosha,F,8,1989
Stanisha,F,8,1989
Stanley,F,8,1989
Starkisha,F,8,1989
Stashia,F,8,1989
Stefaney,F,8,1989
Stefhanie,F,8,1989
Stephanny,F,8,1989
Steve,F,8,1989
Stpehanie,F,8,1989
Sugey,F,8,1989
Sun,F,8,1989
Syndi,F,8,1989
Tabia,F,8,1989
Taesha,F,8,1989
Tahani,F,8,1989
Tahisha,F,8,1989
Tahra,F,8,1989
Tailor,F,8,1989
Taj,F,8,1989
Tajia,F,8,1989
Takea,F,8,1989
Takenya,F,8,1989
Takoya,F,8,1989
Talene,F,8,1989
Talysa,F,8,1989
Tamber,F,8,1989
Tameca,F,8,1989
Tamecia,F,8,1989
Tammra,F,8,1989
Tanecia,F,8,1989
Tanicka,F,8,1989
Tanysha,F,8,1989
Taraneh,F,8,1989
Taresa,F,8,1989
Tashawn,F,8,1989
Tashelle,F,8,1989
Taunya,F,8,1989
Tedi,F,8,1989
Teea,F,8,1989
Teiara,F,8,1989
Teka,F,8,1989
Tene,F,8,1989
Tenea,F,8,1989
Teniqua,F,8,1989
Terasa,F,8,1989
Teresia,F,8,1989
Terrence,F,8,1989
Terresa,F,8,1989
Terrilyn,F,8,1989
Theadora,F,8,1989
Tiffanyann,F,8,1989
Tijuana,F,8,1989
Timia,F,8,1989
Tishawna,F,8,1989
Tishia,F,8,1989
Tiye,F,8,1989
Toccara,F,8,1989
Tomoko,F,8,1989
Tondra,F,8,1989
Toniesha,F,8,1989
Torianna,F,8,1989
Tracina,F,8,1989
Travonna,F,8,1989
Treanna,F,8,1989
Treasa,F,8,1989
Trenae,F,8,1989
Treniece,F,8,1989
Trenna,F,8,1989
Trianna,F,8,1989
Tyera,F,8,1989
Tyese,F,8,1989
Tyffani,F,8,1989
Tynetta,F,8,1989
Tyreshia,F,8,1989
Tzirel,F,8,1989
Una,F,8,1989
Urania,F,8,1989
Valeen,F,8,1989
Vanassa,F,8,1989
Varsha,F,8,1989
Velicia,F,8,1989
Venise,F,8,1989
Vennessa,F,8,1989
Verenise,F,8,1989
Vereniz,F,8,1989
Vianney,F,8,1989
Vickiana,F,8,1989
Victory,F,8,1989
Vinita,F,8,1989
Virgie,F,8,1989
Wayne,F,8,1989
Whitny,F,8,1989
Windi,F,8,1989
Xee,F,8,1989
Yajahira,F,8,1989
Yamel,F,8,1989
Yamira,F,8,1989
Yanessa,F,8,1989
Yanin,F,8,1989
Yaniris,F,8,1989
Yasmina,F,8,1989
Yeni,F,8,1989
Yisel,F,8,1989
Yliana,F,8,1989
Yoselin,F,8,1989
Yovana,F,8,1989
Yovanna,F,8,1989
Yui,F,8,1989
Yuka,F,8,1989
Yulianna,F,8,1989
Yurico,F,8,1989
Zareen,F,8,1989
Zinnia,F,8,1989
Zissy,F,8,1989
Zola,F,8,1989
Zoua,F,8,1989
Zulay,F,8,1989
Aarica,F,7,1989
Abbagail,F,7,1989
Abbee,F,7,1989
Abraham,F,7,1989
Adalia,F,7,1989
Adaline,F,7,1989
Adeena,F,7,1989
Adonia,F,7,1989
Aften,F,7,1989
Aidel,F,7,1989
Aimy,F,7,1989
Ainslie,F,7,1989
Aireal,F,7,1989
Aishling,F,7,1989
Aiysha,F,7,1989
Akeelah,F,7,1989
Akeia,F,7,1989
Akelia,F,7,1989
Akiya,F,7,1989
Alaena,F,7,1989
Aleigh,F,7,1989
Alexarae,F,7,1989
Alexina,F,7,1989
Alika,F,7,1989
Aliyyah,F,7,1989
Allan,F,7,1989
Allyshia,F,7,1989
Alya,F,7,1989
Alyissa,F,7,1989
Alyssha,F,7,1989
Amana,F,7,1989
Amand,F,7,1989
Amandarae,F,7,1989
Amannda,F,7,1989
Ambika,F,7,1989
Ambreen,F,7,1989
Ameila,F,7,1989
Ameshia,F,7,1989
Amey,F,7,1989
Aminata,F,7,1989
